shot_id,shot_made_flag
28831,0.6025319
28834,0.49169123
28841,0.3399253
28848,0.5829823
28882,0.24558896
28884,0.23034346
28904,0.4742239
28907,0.5087088
28919,0.424899
28920,0.35257357
28928,0.4940341
28935,0.13086036
28936,0.17547207
28945,0.13175961
28950,0.5201933
28957,0.53568983
28963,0.3058847
28974,0.59741473
28980,0.3749796
28988,0.3873862
28999,0.31691137
29001,0.431599
29004,0.17199877
29006,0.46647194
29012,0.39810437
29018,0.5499158
29027,0.30309868
29030,0.16052148
29032,0.2801107
29039,0.28691673
29043,0.61991775
29056,0.440976
29064,0.596665
29068,0.3468098
29069,0.32648054
29074,0.45063257
29076,0.33379498
29085,0.27965695
29088,0.6206924
29091,0.20259371
29092,0.5700459
29093,0.22088256
29094,0.35311595
29108,0.67069507
29114,0.40290287
29115,0.36963683
29118,0.3267293
29125,0.44997546
29127,0.61281073
29150,0.34937835
29152,0.21022967
29155,0.43979275
29165,0.3165643
29167,0.614434
29174,0.590047
29180,0.3330611
29185,0.4142882
29190,0.38194942
29192,0.61588824
29194,0.21555917
29220,0.3227827
29231,0.4812188
29237,0.45391986
29240,0.32153994
29247,0.3885684
29256,0.3014155
29275,0.31628644
29278,0.3413938
29280,0.4098827
29286,0.32048044
29288,0.5774621
29305,0.53518665
29327,0.65350926
29329,0.39597812
29333,0.36880416
29335,0.3313001
29342,0.6726127
29344,0.24297464
29353,0.49522364
29358,0.3334825
29373,0.2510755
29392,0.56989
29393,0.3749024
29395,0.5803511
29403,0.4532053
29405,0.5970969
29410,0.26038438
29423,0.13931179
29427,0.51914155
29429,0.29042387
29432,0.42014813
29440,0.57363236
29447,0.39533243
29448,0.3267532
29452,0.3255709
29455,0.5814743
29461,0.39640832
29466,0.25009826
29474,0.42168152
29476,0.24941824
29486,0.36885694
29494,0.37538645
29497,0.32880718
29505,0.35008544
29511,0.5822904
29516,0.5772816
29522,0.53800917
29523,0.6414261
29524,0.513344
29529,0.41391513
29533,0.22363022
29535,0.38259605
29548,0.5074463
29551,0.33712682
29563,0.30157837
29574,0.63706213
29575,0.34714344
29592,0.30037355
29599,0.5977504
29608,0.33976763
29613,0.70906305
29620,0.42156288
29630,0.7163304
29637,0.3063782
29638,0.7044771
29643,0.38720497
29648,0.3701359
29657,0.3037091
29659,0.3812869
29662,0.47743154
29665,0.36160943
29699,0.66863453
29706,0.54087496
29715,0.4662751
29716,0.4031928
29717,0.5243005
29721,0.49291217
29731,0.47062334
29735,0.5016562
29739,0.36707217
29742,0.3497605
29747,0.6111073
29749,0.6053293
29754,0.5654401
29773,0.49298677
29777,0.36209956
29779,0.25162554
29783,0.393515
29786,0.37826902
29805,0.60720026
29811,0.3623599
29812,0.3945821
29815,0.42065465
29819,0.48484206
29833,0.43685532
29847,0.47462606
29854,0.58584803
29856,0.19928828
29859,0.2033255
29864,0.37563524
29865,0.41156185
29867,0.49753982
29885,0.37280494
29894,0.3083055
29900,0.38996315
29910,0.4199738
29928,0.2769189
29942,0.24964365
29951,0.599018
29953,0.62280524
29962,0.44970858
29968,0.32658923
29974,0.41114837
29980,0.608634
29987,0.28525066
29993,0.52528614
30001,0.42830297
30005,0.42882967
30015,0.2991736
30034,0.3109396
30041,0.50311536
30044,0.42439184
30058,0.21931791
30061,0.65793455
30064,0.6599325
30065,0.38287982
30069,0.32281607
30074,0.2648302
30076,0.1827019
30080,0.63896644
30086,0.5818486
30087,0.60200465
30092,0.29964042
30093,0.7058748
30096,0.4341348
30097,0.71178687
30098,0.50313085
30102,0.68588406
30106,0.39833432
30110,0.5974294
30111,0.7113441
30122,0.4125172
30128,0.216872
30130,0.4510529
30131,0.3504387
30132,0.65486336
30135,0.29005957
30137,0.6627978
30157,0.6462019
30158,0.54549587
30162,0.35626385
30170,0.6530579
30174,0.34978124
30195,0.64698
30196,0.3960322
30204,0.38796383
30207,0.5779616
30209,0.58136046
30212,0.14229912
30221,0.28814226
30225,0.65143216
30229,0.3767746
30231,0.46079534
30233,0.2877306
30237,0.56095606
30239,0.5705339
30242,0.5844429
30244,0.29481202
30249,0.31863928
30262,0.37312794
30286,0.3581795
30292,0.26985642
30303,0.3065374
30320,0.3744249
30322,0.39880803
30355,0.4229222
30356,0.40340677
30372,0.34073025
30375,0.585517
30379,0.36973578
30384,0.3586721
30386,0.45147094
30394,0.39461815
30395,0.44445318
30396,0.21968633
30397,0.27029473
30402,0.4421161
30413,0.4417084
30416,0.24735162
30420,0.58503175
30422,0.51891875
30432,0.22623616
30434,0.3702197
30438,0.42790818
30444,0.37507373
30446,0.63909876
30455,0.40850753
30457,0.48962402
30459,0.27101138
30463,0.6641781
30468,0.4441058
30477,0.39350575
30478,0.3986134
30481,0.25406694
30482,0.4783798
30487,0.4264228
30491,0.39581338
30496,0.6727005
30501,0.44923043
30506,0.46384603
30511,0.31564128
30513,0.40248007
30516,0.42886674
30520,0.5234668
30531,0.52404106
30542,0.66885996
30555,0.39198613
30557,0.4310283
30568,0.4573983
30570,0.67481464
30584,0.31639674
30594,0.67466927
30614,0.3665209
30617,0.33522198
30618,0.48708636
30631,0.4126971
30632,0.49195057
30634,0.4852891
30636,0.5687655
30637,0.5851128
30639,0.36435407
30647,0.35742876
30649,0.5883299
30656,0.46687654
30660,0.39651498
30665,0.4863632
30669,0.4389901
30681,0.61434555
30683,0.46775812
30687,0.47394818
30694,0.62311244
